movie_id,movie_title,book_title,imdb_no,usable,isbn,oclc,imdb_title,imdb_actors,imdb_writers,imdb_genres,imdb_year,imdb_rated,imdb_released,imdb_runtime,imdb_imdbrating,imdb_imdbvotes,metadata_updated,book_id,budget,gross_usa,cumulative_worldwide_gross,opening_weekend_usa
m__1432483_tt1127205,The Diary of Anne Frank (2009 miniseries),The Diary of a Young Girl,tt1127205,True,,1432483,The Diary of Anne Frank,"['kate ashfield', 'geoffrey breton', 'ron cook', 'nicholas farrell']",['n/a'],"['biography', 'drama', 'war']",2009,N/A,11 Apr 2010,150 min,7.5,"2,663",True,b__1432483,,,,
m__492087111_tt0048034,The End of the Affair (1955 film),The End of the Affair,tt0048034,True,,492087111,The End of the Affair,"['deborah kerr', 'van johnson', 'john mills', 'peter cushing']","['graham greene', 'lenore j. coffee']","['drama', 'romance']",1955,NOT RATED,01 May 1955,105 min,6.7,871,True,b__492087111,,,,
m__492087111_tt0172396,The End of the Affair (1999 film),The End of the Affair,tt0172396,True,,492087111,The End of the Affair,"['ralph fiennes', 'stephen rea', 'julianne moore', 'heather-jay jones']","['graham greene', 'neil jordan']","['drama', 'romance']",1999,R,21 Jan 2000,102 min,7.1,"20,032",True,b__492087111,23000000,10660147,,198535
m_9780060103651_29760583_tt0070047,The Exorcist (film),The Exorcist (novel),tt0070047,True,9780060103651,29760583,The Exorcist,"['ellen burstyn', 'max von sydow', 'lee j. cobb', 'kitty winn']","['william peter blatty', 'william peter blatty']",['horror'],1973,R,26 Dec 1973,122 min,8.0,"335,335",True,b_9780060103651_29760583,,,,
m_9780060103651_29760583_tt0099528,The Exorcist III,The Exorcist (novel),tt0099528,True,9780060103651,29760583,The Exorcist III,"['george c. scott', 'ed flanders', 'brad dourif', 'jason miller']","['william peter blatty', 'william peter blatty']","['drama', 'horror', 'mystery']",1990,R,17 Aug 1990,110 min,6.3,"21,936",True,b_9780060103651_29760583,,26098824,12925427,
m__9506808_tt0000679,The Fairylogue and Radio-Plays,The Wonderful Wizard of Oz,tt0000679,True,,9506808,The Fairylogue and Radio-Plays,"['l. frank baum', 'frank burns', 'george e. wilson', 'wallace illington']","['l. frank baum', 'l. frank baum', 'otis turner']","['fantasy', 'adventure']",1908,N/A,24 Sep 1908,120 min,6.1,24,True,b__9506808,,,,
m__655463_tt0193947,The First Men in the Moon (1919 film),The First Men in the Moon,tt0193947,True,,655463,The First Men in the Moon,"['bruce gordon', 'heather thatcher', 'hector abbas', ""lionel d'aragon""]","['r. byron webber', 'h.g. wells']",['fantasy'],1919,N/A,30 May 1919,50 min,6.8,26,True,b__655463,,,,
m__655463_tt1535107,The First Men in the Moon (2010 film),The First Men in the Moon,tt1535107,True,,655463,The First Men in the Moon,"['rory kinnear', 'mark gatiss', 'alex riddell', 'peter forbes']","['mark gatiss', 'h.g. wells']",['sci-fi'],2010,N/A,19 Oct 2010,88 min,6.1,914,True,b__655463,,,,
m__848975_tt0012189,The Four Feathers (1921 film),The Four Feathers,tt0012189,True,,848975,The Four Feathers,"['harry ham', 'mary massart', 'cyril percival', 'henry vibart']","['a.e.w. mason', 'daisy martin']","['adventure', 'drama', 'romance']",1921,N/A,01 May 1921,N/A,6.0,8,True,b__848975,,,,
m__848975_tt0018908,The Four Feathers (1929 film),The Four Feathers,tt0018908,True,,848975,The Four Feathers,"['richard arlen', 'fay wray', 'clive brook', 'william powell']","['a.e.w. mason', 'hope loring', 'howard estabrook', 'julian johnson']","['adventure', 'drama', 'romance', 'war']",1929,N/A,01 Jun 1929,81 min,7.2,244,True,b__848975,,,,
m__848975_tt0031334,The Four Feathers (1939 film),The Four Feathers,tt0031334,True,,848975,The Four Feathers,"['john clements', 'ralph richardson', 'c. aubrey smith', 'june duprez']","['a.e.w. mason', 'r.c. sherriff', 'lajos biró', 'arthur wimperis']","['adventure', 'drama', 'romance', 'war']",1939,Not Rated,04 Aug 1939,129 min,7.6,"5,053",True,b__848975,,,,
m__848975_tt0076047,The Four Feathers (1978 film),The Four Feathers,tt0076047,True,,848975,The Four Feathers,"['beau bridges', 'robert powell', 'simon ward', 'jane seymour']","['a.e.w. mason', 'gerald di pego']","['adventure', 'drama', 'history']",1978,NOT RATED,01 Jan 1978,100 min,6.5,439,True,b__848975,,,,
m__848975_tt0240510,The Four Feathers (2002 film),The Four Feathers,tt0240510,True,,848975,The Four Feathers,"['wes bentley', 'mohamed bouich', 'campbell brown', 'daniel caltagirone']","['a.e.w. mason', 'michael schiffer', 'hossein amini']","['adventure', 'drama', 'romance', 'war']",2002,PG-13,20 Sep 2002,132 min,6.5,"31,034",True,b__848975,35000000,18306166,,6857879
m__2047816_tt0082406,The Fox and the Hound (film),The Fox and the Hound (novel),tt0082406,True,,2047816,The Fox and the Hound,"['mickey rooney', 'kurt russell', 'pearl bailey', 'jack albertson']","['daniel p. mannix', 'larry clemmons', 'ted berman', 'david michener', 'peter young', 'burny mattinson', 'steve hulett', 'earl kress', 'vance gerry']","['animation', 'adventure', 'drama', 'family']",1981,G,10 Jul 1981,83 min,7.3,"76,940",True,b__2047816,12000000,63456988,,4819215
m__2047816_tt0465997,The Fox and the Hound 2,The Fox and the Hound (novel),tt0465997,True,,2047816,The Fox and the Hound 2,"['reba mcentire', 'patrick swayze', 'jonah bobo', 'harrison fahn']","['rich burns', 'roger s.h. schulman']","['animation', 'adventure', 'comedy', 'family', 'musical']",2006,G,11 Dec 2006,69 min,5.4,"3,609",True,b__2047816,24000000,,,
m_4041305101_55101281_tt0808506,The Girl Who Leapt Through Time (2006 film),The Girl Who Leapt Through Time,tt0808506,True,4041305101,55101281,The Girl Who Leapt Through Time,"['riisa naka', 'takuya ishida', 'mitsutaka itakura', 'ayami kakiuchi']","['yasutaka tsutsui', 'satoko okudera']","['animation', 'adventure', 'comedy', 'drama', 'mystery', 'romance', 'sci-fi']",2006,Not Rated,15 Jul 2006,98 min,7.8,"52,612",True,b_4041305101_55101281,,,,
m__33237584_tt0067144,The Go-Between (1971 film),The Go-Between,tt0067144,True,,33237584,The Go-Between,"['julie christie', 'alan bates', 'margaret leighton', 'michael redgrave']","['harold pinter', 'l.p. hartley']","['drama', 'romance']",1971,GP,01 Oct 1971,116 min,7.4,"4,300",True,b__33237584,1000000,,,
m__33237584_tt4073696,The Go-Between (2015 film),The Go-Between,tt4073696,True,,33237584,The Go-Between,"['jim broadbent', 'jack hollington', 'samuel joslin', 'tim mcmullan']","['l.p. hartley', 'adrian hodges']",['drama'],2015,TV-MA,20 Sep 2015,89 min,6.9,"1,004",True,b__33237584,,,,
m_9781514729427__tt0068075,The Golden Bowl (1972),The Golden Bowl,tt0068075,True,9781514729427,,The Golden Bowl,"['barry morse', 'jill townsend', 'daniel massey', 'gayle hunnicutt']",['n/a'],['drama'],1972–,N/A,25 Mar 1973,50 min,8.5,79,True,b_9781514729427_,,,,
m_9781514729427__tt0200669,The Golden Bowl (film),The Golden Bowl,tt0200669,True,9781514729427,,The Golden Bowl,"['kate beckinsale', 'james fox', 'anjelica huston', 'nick nolte']","['henry james', 'ruth prawer jhabvala']","['drama', 'romance']",2000,R,25 May 2001,130 min,6.0,"4,057",True,b_9781514729427_,15000000,3037579,,90170
m_0394800796_178325_tt2709692,The Grinch (film),How the Grinch Stole Christmas!,tt2709692,True,0394800796,178325,The Grinch,"['benedict cumberbatch', 'cameron seely', 'rashida jones', 'pharrell williams']","['michael lesieur', 'tommy swerdlow', 'dr. seuss']","['animation', 'comedy', 'family', 'fantasy', 'musical']",2018,PG,09 Nov 2018,85 min,6.3,"30,725",True,b_0394800796_178325,75000000,270620950,511565348,67572855
m_0394800796_178325_tt0213689,The Grinch Grinches the Cat in the Hat,How the Grinch Stole Christmas!,tt0213689,True,0394800796,178325,The Grinch Grinches the Cat in the Hat,"['mason adams', 'bob holt', 'frank welker', 'joe eich']","['dr. seuss', 'dr. seuss']","['animation', 'family', 'short']",1982,N/A,20 May 1982,25 min,7.1,469,True,b_0394800796_178325,,,,
m_9780553212778__tt0011348,The Head of Janus,Strange Case of Dr Jekyll and Mr Hyde,tt0011348,True,9780553212778,,Der Januskopf,"['conrad veidt', 'magnus stifter', 'margarete schlegel', 'willy kaiser-heyl']","['robert louis stevenson', 'hans janowitz']",['horror'],1920,N/A,26 Dec 1920,107 min,7.4,76,True,b_9780553212778_,,,,
m_1588991830_51068759_tt0087406,The Hidden Power of the Dragon Sabre,The Heaven Sword and Dragon Saber,tt0087406,True,1588991830,51068759,Mo dian tu long,"['tung-shing yee', 'lung ti', 'alex man', 'cherie chung']",['the shaw brothers creative group'],"['action', 'drama', 'fantasy']",1983,N/A,19 Jun 1984,88 min,5.6,39,True,b_1588991830_51068759,,,,
m__1827184_tt0903624,The Hobbit: An Unexpected Journey,The Hobbit,tt0903624,True,,1827184,The Hobbit: An Unexpected Journey,"['ian mckellen', 'martin freeman', 'richard armitage', 'ken stott']","['fran walsh', 'philippa boyens', 'peter jackson', 'guillermo del toro', 'j.r.r. tolkien']","['adventure', 'family', 'fantasy']",2012,PG-13,14 Dec 2012,169 min,7.9,"719,984",True,b__1827184,180000000,303003568,1021103568,84617303
m__1827184_tt2310332,The Hobbit: The Battle of the Five Armies,The Hobbit,tt2310332,True,,1827184,The Hobbit: The Battle of the Five Armies,"['ian mckellen', 'martin freeman', 'richard armitage', 'ken stott']","['fran walsh', 'philippa boyens', 'peter jackson', 'guillermo del toro', 'j.r.r. tolkien']","['adventure', 'fantasy']",2014,PG-13,17 Dec 2014,144 min,7.4,"439,005",True,b__1827184,250000000,255119788,956019788,54724334
m__1827184_tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit,tt1170358,True,,1827184,The Hobbit: The Desolation of Smaug,"['ian mckellen', 'martin freeman', 'richard armitage', 'ken stott']","['fran walsh', 'philippa boyens', 'peter jackson', 'guillermo del toro', 'j.r.r. tolkien']","['adventure', 'fantasy']",2013,PG-13,13 Dec 2013,161 min,7.8,"565,965",True,b__1827184,225000000,258366855,960366855,73645197
m__1827184_tt0077687,The Hobbit (1977 film),The Hobbit,tt0077687,True,,1827184,The Hobbit,"['orson bean', 'richard boone', 'hans conried', 'john huston']","['j.r.r. tolkien', 'romeo muller']","['animation', 'adventure', 'family', 'fantasy', 'musical']",1977,TV-PG,27 Nov 1977,90 min,6.8,"11,596",True,b__1827184,3000000,,,
m__7148659_tt0427392,The Invasion (film),The Body Snatchers,tt0427392,True,,7148659,The Invasion,"['nicole kidman', 'daniel craig', 'jeremy northam', 'jackson bond']","['david kajganich', 'jack finney']","['sci-fi', 'thriller']",2007,PG-13,17 Aug 2007,99 min,5.9,"71,286",True,b__7148659,80000000,15071514,,5951409
m_0091073901_213704_tt0119395,The Jackal (1997 film),The Day of the Jackal,tt0119395,True,0091073901,213704,The Jackal,"['bruce willis', 'richard gere', 'sidney poitier', 'diane venora']","['kenneth ross', 'chuck pfarrer', 'chuck pfarrer']","['action', 'crime', 'drama', 'thriller']",1997,R,14 Nov 1997,124 min,6.4,"99,822",True,b_0091073901_213704,60000000,54930280,159330280,15164595
m_0786206276_33817611_tt0010344,The Last of the Duanes (1919 film),Last of the Duanes (novel),tt0010344,True,0786206276,33817611,The Last of the Duanes,"['william farnum', 'louise lovely', 'frances raymond', 'harry de vere']","['zane grey', 'charles kenyon']",['western'],1919,N/A,14 Sep 1919,N/A,N/A,N/A,True,b_0786206276_33817611,,,,
m_0786206276_33817611_tt0015052,The Last of the Duanes (1924 film),Last of the Duanes (novel),tt0015052,True,0786206276,33817611,The Last of the Duanes,"['tom mix', 'marian nixon', 'brinsley shaw', 'frank nelson']","['edward j. montagne', 'zane grey']",['western'],1924,N/A,24 Aug 1924,N/A,N/A,N/A,True,b_0786206276_33817611,,,,
m_0786206276_33817611_tt0021051,The Last of the Duanes (1930 film),Last of the Duanes (novel),tt0021051,True,0786206276,33817611,The Last of the Duanes,"[""george o'brien"", 'lucile browne', 'myrna loy', 'walter mcgrail']","['zane grey', 'ernest pascal']","['action', 'adventure', 'romance']",1930,PASSED,31 Aug 1930,62 min,5.6,27,True,b_0786206276_33817611,,,,
m__53071567_tt0311429,The League of Extraordinary Gentlemen (film),The Picture of Dorian Gray,tt0311429,True,,53071567,The League of Extraordinary Gentlemen,"['sean connery', 'naseeruddin shah', 'peta wilson', 'tony curran']","['alan moore', ""kevin o'neill"", 'james robinson']","['action', 'adventure', 'fantasy', 'sci-fi']",2003,PG-13,11 Jul 2003,110 min,5.8,"157,991",True,b__53071567,78000000,66465204,179265204,23075892
m__231037034_tt0253312,The Life and Adventures of Nicholas Nickleby (2001 film),Nicholas Nickleby,tt0253312,True,,231037034,The Life and Adventures of Nicholas Nickleby,"['john dallimore', ""james d'arcy"", 'sophia myles', 'diana kent']","['charles dickens', 'martyn hesford']","['comedy', 'drama']",2001,N/A,29 Jan 2002,200 min,7.7,890,True,b__231037034,,,,
m_0394823370_183127_tt0213065,The Lorax (TV special),The Lorax,tt0213065,True,0394823370,183127,The Lorax,"['eddie albert', 'bob holt', 'athena lorde', 'harlen carraher']",['dr. seuss'],"['animation', 'short', 'comedy', 'family', 'fantasy', 'musical']",1972,TV-G,14 Feb 1972,25 min,8.0,"2,298",True,b_0394823370_183127,,,,
m_0394823370_183127_tt1482459,The Lorax (film),The Lorax,tt1482459,True,0394823370,183127,The Lorax,"['danny devito', 'ed helms', 'zac efron', 'taylor swift']","['dr. seuss', 'cinco paul', 'ken daurio']","['animation', 'adventure', 'comedy', 'drama', 'family', 'fantasy', 'musical']",2012,PG,02 Mar 2012,86 min,6.4,"90,478",True,b_0394823370_183127,70000000,214030500,348840316,70217070
m__12228601_tt0120737,The Lord of the Rings: The Fellowship of the Ring,The Fellowship of the Ring,tt0120737,True,,12228601,The Lord of the Rings: The Fellowship of the Ring,"['alan howard', 'noel appleby', 'sean astin', 'sala baker']","['j.r.r. tolkien', 'fran walsh', 'philippa boyens', 'peter jackson']","['adventure', 'drama', 'fantasy']",2001,PG-13,19 Dec 2001,178 min,8.8,"1,514,088",True,b__12228601,93000000,315544750,871530324,66114741
m__933993_tt0167260,The Lord of the Rings: The Return of the King,The Return of the King,tt0167260,True,,933993,The Lord of the Rings: The Return of the King,"['noel appleby', 'ali astin', 'sean astin', 'david aston']","['j.r.r. tolkien', 'fran walsh', 'philippa boyens', 'peter jackson']","['adventure', 'drama', 'fantasy']",2003,PG-13,17 Dec 2003,201 min,8.9,"1,499,774",True,b__933993,94000000,377845905,1119929521,72629713
m__936070_tt0167261,The Lord of the Rings: The Two Towers,The Two Towers,tt0167261,True,,936070,The Lord of the Rings: The Two Towers,"['bruce allpress', 'sean astin', 'john bach', 'sala baker']","['j.r.r. tolkien', 'fran walsh', 'philippa boyens', 'stephen sinclair', 'peter jackson']","['adventure', 'drama', 'fantasy']",2002,PG,18 Dec 2002,179 min,8.7,"1,355,308",True,b__936070,94000000,342551365,926047111,62007528
m__936070_tt0077869,The Lord of the Rings (1978 film),The Two Towers,tt0077869,True,,936070,The Lord of the Rings,"['christopher guard', 'william squire', 'michael scholes', 'john hurt']","['chris conkling', 'peter s. beagle', 'j.r.r. tolkien']","['animation', 'adventure', 'fantasy']",1978,PG,15 Nov 1978,132 min,6.2,"27,621",True,b__936070,4000000,30471420,,626649
m_0394588169_22511027_tt0119567,The Lost World: Jurassic Park,Jurassic Park (novel),tt0119567,True,0394588169,22511027,The Lost World: Jurassic Park,"['jeff goldblum', 'julianne moore', 'pete postlethwaite', 'arliss howard']","['michael crichton', 'david koepp']","['action', 'adventure', 'sci-fi']",1997,PG-13,23 May 1997,129 min,6.5,"346,248",True,b_0394588169_22511027,73000000,229086679,618638999,90161880
m__9506808_tt0004286,The Magic Cloak of Oz,The Wonderful Wizard of Oz,tt0004286,True,,9506808,The Magic Cloak,"['mildred harris', 'violet macmillan', 'fred woodward', 'vivian reed']","['l. frank baum', 'l. frank baum']","['short', 'adventure', 'family']",1914,N/A,28 Sep 1914,38 min,5.2,223,True,b__9506808,,,,
m__52409655_tt0056218,The Manchurian Candidate (1962 film),The Manchurian Candidate,tt0056218,True,,52409655,The Manchurian Candidate,"['frank sinatra', 'laurence harvey', 'janet leigh', 'angela lansbury']","['richard condon', 'george axelrod']","['drama', 'thriller']",1962,PG-13,24 Oct 1962,126 min,8.0,"67,596",True,b__52409655,2200000,7700000,,
m__52409655_tt0368008,The Manchurian Candidate (2004 film),The Manchurian Candidate,tt0368008,True,,52409655,The Manchurian Candidate,"['jeffrey wright', 'pablo schreiber', 'anthony mackie', 'dorian missick']","['richard condon', 'george axelrod', 'daniel pyne', 'dean georgaris']","['drama', 'mystery', 'sci-fi', 'thriller']",2004,R,30 Jul 2004,129 min,6.6,"97,628",True,b__52409655,80000000,65955630,96105964,20018620
m__9506808_tt0422778,The Muppets' Wizard of Oz,The Wonderful Wizard of Oz,tt0422778,True,,9506808,The Muppets' Wizard of Oz,"['ashanti', 'jeffrey tambor', 'quentin tarantino', 'david alan grier']","['debra frank', 'steve l. hayes', 'tom martin', 'adam f. goldberg', 'debra frank', 'steve l. hayes', 'l. frank baum']","['adventure', 'comedy', 'family', 'fantasy', 'musical']",2005,TV-PG,20 May 2005,120 min,5.3,"3,001",True,b__9506808,,,,
m_3522128001_7460007_tt0088323,The NeverEnding Story (film),The Neverending Story,tt0088323,True,3522128001,7460007,The NeverEnding Story,"['barret oliver', 'gerald mcraney', 'chris eastman', 'darryl cooksey']","['wolfgang petersen', 'herman weigel', 'michael ende', 'robert easton']","['adventure', 'drama', 'family', 'fantasy']",1984,PG,20 Jul 1984,102 min,7.4,"118,837",True,b_3522128001_7460007,27000000,20158808,100000000,4325823
m_3522128001_7460007_tt0088323,The NeverEnding Story (film),The Neverending Story,tt0088323,True,3522128001,7460007,The NeverEnding Story,"['barret oliver', 'gerald mcraney', 'chris eastman', 'darryl cooksey']","['wolfgang petersen', 'herman weigel', 'michael ende', 'robert easton']","['adventure', 'drama', 'family', 'fantasy']",1984,PG,20 Jul 1984,102 min,7.4,"118,837",True,b_3522128001_7460007,27000000,20158808,100000000,4325823
m_3522128001_7460007_tt0100240,The NeverEnding Story II: The Next Chapter,The Neverending Story,tt0100240,True,3522128001,7460007,The NeverEnding Story II: The Next Chapter,"['jonathan brandis', 'kenny morrison', 'clarissa burt', 'john wesley shipp']","['karin howard', 'michael ende']","['adventure', 'drama', 'family', 'fantasy']",1990,PG,08 Feb 1991,89 min,5.1,"22,042",True,b_3522128001_7460007,36000000,17373527,,4912124
m_3522128001_7460007_tt0110647,The NeverEnding Story III,The Neverending Story,tt0110647,True,3522128001,7460007,The NeverEnding Story III,"['jason james richter', 'melody kay', 'jack black', 'carole finn']","['jeff lieberman', 'karin howard', 'michael ende']","['adventure', 'comedy', 'family', 'fantasy']",1994,G,27 Oct 1994,95 min,3.2,"10,111",True,b_3522128001_7460007,17000000,,1331408,
m_9780399247132__tt0774108,The New Adventures of Little Toot,Little Toot,tt0774108,True,9780399247132,,The New Adventures of Little Toot,"['kathleen barr', 'garry chalk', 'gwyneth harvey', 'sam vincent']","['pierre decelles', 'hardie gramatky']",['animation'],1992,N/A,08 Oct 1992,N/A,6.2,15,True,b_9780399247132_,,,,
m_9780553212778__tt0057372,The Nutty Professor,Strange Case of Dr Jekyll and Mr Hyde,tt0057372,True,9780553212778,,The Nutty Professor,"['jerry lewis', 'stella stevens', 'del moore', 'kathleen freeman']","['jerry lewis', 'bill richmond']","['comedy', 'romance', 'sci-fi']",1963,Not Rated,25 Jul 1963,107 min,6.7,"14,243",True,b_9780553212778_,,7630000,,
m_9780553212778__tt0117218,The Nutty Professor (1996 film),Strange Case of Dr Jekyll and Mr Hyde,tt0117218,True,9780553212778,,The Nutty Professor,"['eddie murphy', 'jada pinkett smith', 'james coburn', 'larry miller']","['jerry lewis', 'bill richmond', 'david sheffield', 'barry w. blaustein', 'tom shadyac', 'steve oedekerk']","['comedy', 'romance', 'sci-fi']",1996,PG-13,28 Jun 1996,95 min,5.6,"101,858",True,b_9780553212778_,54000000,128814019,273961019,25400000
m_9780553212778__tt0839930,The Nutty Professor (2008 film),Strange Case of Dr Jekyll and Mr Hyde,tt0839930,True,9780553212778,,The Nutty Professor,"['jerry lewis', 'drake bell', 'tabitha st. germain', 'britt irvin']",['evan spiliotopoulos'],"['animation', 'comedy', 'family', 'romance', 'sci-fi']",2008,PG,25 Nov 2008,75 min,5.2,292,True,b_9780553212778_,,,,
m_0684801221_19793_tt0052027,The Old Man and the Sea (1958 film),The Old Man and the Sea,tt0052027,True,0684801221,19793,The Old Man and the Sea,"['spencer tracy', 'felipe pazos', 'harry bellaver', 'don diamond']","['ernest hemingway', 'peter viertel']","['adventure', 'drama']",1958,Not Rated,11 Oct 1958,86 min,7.0,"6,420",True,b_0684801221_19793,5000000,,,
m_0684801221_19793_tt0100288,The Old Man and the Sea (1990 film),The Old Man and the Sea,tt0100288,True,0684801221,19793,The Old Man and the Sea,"['anthony quinn', 'gary cole', 'patricia clarkson', 'joe santos']","['ernest hemingway', 'roger o. hirson']",['drama'],1990,Not Rated,25 Mar 1990,93 min,7.0,"1,234",True,b_0684801221_19793,,,,
m_0684801221_19793_tt0207639,The Old Man and the Sea (1999 film),The Old Man and the Sea,tt0207639,True,0684801221,19793,The Old Man and the Sea,"['gordon pinsent', 'kevin duhaney', 'yôji matsuda', 'rentarô mikuni']","['ernest hemingway', 'aleksandr petrov']","['animation', 'short', 'adventure', 'drama']",1999,N/A,03 Jul 1999,20 min,8.1,"3,472",True,b_0684801221_19793,,,,
m_0739427113__tt0357392,The Other Boleyn Girl (2003 film),The Other Boleyn Girl,tt0357392,True,0739427113,,The Other Boleyn Girl,"['natascha mcelhone', 'jodhi may', 'jared harris', 'steven mackintosh']","['philippa gregory', 'philippa lowthorpe']","['romance', 'drama']",2003,N/A,28 Mar 2003,90 min,6.2,948,True,b_0739427113_,,,,
m_0739427113__tt0467200,The Other Boleyn Girl (2008 film),The Other Boleyn Girl,tt0467200,True,0739427113,,The Other Boleyn Girl,"['natalie portman', 'scarlett johansson', 'eric bana', 'jim sturgess']","['peter morgan', 'philippa gregory']","['biography', 'drama', 'history', 'romance']",2008,PG-13,29 Feb 2008,115 min,6.7,"97,258",True,b_0739427113_,55000000,26814957,78269970,8203061
m__9506808_tt0004457,The Patchwork Girl of Oz (1914 film),The Wonderful Wizard of Oz,tt0004457,True,,9506808,The Patchwork Girl of Oz,"['violet macmillan', 'frank moore', 'raymond russell', 'leontine dranet']","['l. frank baum', 'l. frank baum']","['adventure', 'family', 'fantasy']",1914,N/A,28 Sep 1914,81 min,5.6,298,True,b__9506808,,,,
m_9780394820378_576002319_tt0064806,The Phantom Tollbooth (film),The Phantom Tollbooth,tt0064806,True,9780394820378,576002319,The Phantom Tollbooth,"['butch patrick', 'mel blanc', 'daws butler', 'candy candido']","['chuck jones', 'sam rosen', 'norton juster']","['family', 'adventure', 'animation', 'fantasy']",1970,G,01 Dec 1972,90 min,7.0,"2,642",True,b_9780394820378_576002319,2000000,,,
m_9780394820378_576002319_tt0064806,The Phantom Tollbooth (film),The Phantom Tollbooth,tt0064806,True,9780394820378,576002319,The Phantom Tollbooth,"['butch patrick', 'mel blanc', 'daws butler', 'candy candido']","['chuck jones', 'sam rosen', 'norton juster']","['family', 'adventure', 'animation', 'fantasy']",1970,G,01 Dec 1972,90 min,7.0,"2,642",True,b_9780394820378_576002319,2000000,,,
m__15698188_tt0016220,The Phantom of the Opera (1925 film),The Phantom of the Opera,tt0016220,True,,15698188,The Phantom of the Opera,"['lon chaney', 'mary philbin', 'norman kerry', 'arthur edmund carewe']",['gaston leroux'],['horror'],1925,Passed,15 Nov 1925,93 min,7.7,"15,008",True,b__15698188,,720861,,
m__15698188_tt0056347,The Phantom of the Opera (1962 film),The Phantom of the Opera,tt0056347,True,,15698188,The Phantom of the Opera,"['herbert lom', 'heather sears', 'edward de souza', 'thorley walters']","['anthony hinds', 'gaston leroux']","['drama', 'horror', 'music', 'mystery', 'thriller']",1962,Unrated,15 Aug 1962,84 min,6.4,"2,492",True,b__15698188,N/A,,,
m__15698188_tt0098090,The Phantom of the Opera (1989 film),The Phantom of the Opera,tt0098090,True,,15698188,The Phantom of the Opera,"['robert englund', 'jill schoelen', 'alex hyde-white', 'bill nighy']","['gaston leroux', ""gerry o'hara"", 'duke sandefur']","['drama', 'horror', 'music', 'romance']",1989,R,03 Nov 1989,93 min,5.5,"3,406",True,b__15698188,,3953745,,2050000
m__15698188_tt0119889,The Phantom of the Opera (1998 film),The Phantom of the Opera,tt0119889,True,,15698188,The Phantom of the Opera,"['julian sands', 'asia argento', 'andrea di stefano', 'nadia rinaldi']","['gaston leroux', 'gérard brach', 'dario argento', 'giorgina caspari']",['horror'],1998,R,20 Nov 1998,99 min,4.2,"4,851",True,b__15698188,10000000,,,
m__15698188_tt0293508,The Phantom of the Opera (2004 film),The Phantom of the Opera,tt0293508,True,,15698188,The Phantom of the Opera,"['gerard butler', 'emmy rossum', 'patrick wilson', 'miranda richardson']","['gaston leroux', 'andrew lloyd webber', 'andrew lloyd webber', 'joel schumacher']","['drama', 'musical', 'romance', 'thriller']",2004,PG-13,22 Dec 2004,143 min,7.3,"109,925",True,b__15698188,70000000,51268815,103380072,4001890
m__53071567_tt0009852,The Picture of Dorian Gray (1918 film),The Picture of Dorian Gray,tt0009852,True,,53071567,Az élet királya,"['norbert dán', 'bela lugosi', 'annie góth', 'ila lóth']","['józsef pakots', 'oscar wilde']",['drama'],1918,N/A,21 Jan 1918,N/A,N/A,N/A,True,b__53071567,,,,
m__53071567_tt0037988,The Picture of Dorian Gray (1945 film),The Picture of Dorian Gray,tt0037988,True,,53071567,The Picture of Dorian Gray,"['george sanders', 'hurd hatfield', 'donna reed', 'angela lansbury']","['albert lewin', 'oscar wilde']","['drama', 'fantasy', 'horror', 'mystery', 'romance', 'thriller']",1945,Not Rated,03 Mar 1945,110 min,7.6,"10,645",True,b__53071567,3500000,,,
m__53071567_tt0217723,The Picture of Dorian Gray (1976 TV),The Picture of Dorian Gray,tt0217723,True,,53071567,The Picture of Dorian Gray,"['john gielgud', 'jeremy brett', 'peter firth', 'gwen ffrangcon davies']","['oscar wilde', 'john osborne']",['drama'],1976,N/A,19 Sep 1976,100 min,7.0,154,True,b__53071567,,,,
m__646962610_tt0069113,The Poseidon Adventure (1972 film),The Poseidon Adventure (novel),tt0069113,True,,646962610,The Poseidon Adventure,"['gene hackman', 'ernest borgnine', 'red buttons', 'carol lynley']","['paul gallico', 'stirling silliphant', 'wendell mayes']","['action', 'adventure', 'drama', 'thriller']",1972,PG,13 Dec 1972,117 min,7.1,"37,874",True,b__646962610,5000000,84563118,,264850
m__646962610_tt0419358,The Poseidon Adventure (2005 film),The Poseidon Adventure (novel),tt0419358,True,,646962610,The Poseidon Adventure,"['adam baldwin', 'rutger hauer', 'steve guttenberg', 'bryan brown']","['paul gallico', 'bryce zabel']","['adventure', 'action', 'drama', 'thriller']",2005,Not Rated,20 Nov 2005,174 min,4.4,"3,018",True,b__646962610,14000000,,,
m_9780679723257__tt0038854,The Postman Always Rings Twice (1946 film),The Postman Always Rings Twice (novel),tt0038854,True,9780679723257,,The Postman Always Rings Twice,"['lana turner', 'john garfield', 'cecil kellaway', 'hume cronyn']","['harry ruskin', 'niven busch', 'james m. cain']","['crime', 'drama', 'film-noir', 'mystery', 'romance', 'thriller']",1946,Not Rated,14 Oct 1946,113 min,7.5,"16,824",True,b_9780679723257_,1683000,8330000,5086000,
